Source,Target,Gen_comp,ChrF,Cos_sim_t5
The mic provisions.,Has the mic provisions.,The mic is not included in the provisions.,55.653328200062745,0.83018434
Em to the airport.,Drive em to the airport.,Em to the airport.,69.38036457430373,0.88972783
Which you keep the as you horse.,Which you can keep for the for as long as you own the horse.,Which you keep the as you ride the horse.,40.86230880758428,0.8700292
I could one.,I could put like one there.,I could not get one.,28.27655216696634,0.6922614
I am to be art historians.,I am going to be an art historian.,I am going to be an art historian.,100.0,1.0000001
I do if,So i do not know if.,I do not know if if.,72.07736707736707,0.9611033
And we go that.,And we can go do that.,And we go that way.,37.0652566753454,0.83261317
I was just place that does removal.,I was just at a place that does asbestos removal.,I was just going to a place that does not do removal.,60.53710473140165,0.7704721
Because he where he.,Because he knew where he was going.,Because he knows where he is.,53.28455785733968,0.91151357
Do it dads it.,Do it dad do it.,Do it dads it.,55.565565778910965,0.9548924
So i did have pay sale tax.,So i did not have to pay any sales tax.,So i did not have to pay the sale tax.,68.77336732267999,0.9813562
I you have those.,I know you have seen this before.,I think you have to have those.,29.060806903950592,0.6388451
I got production.,I got a big production.,I got a production.,67.64711450656517,0.92225194
Its list of colors you could.,Was on their list of colors you could use.,Its a list of colors you could use.,72.39040783199644,0.9246505
Oppress them and.,To oppress them and.,Oppress them and.,81.28715195785207,0.943272
There movies sitting desk out there.,There is a movie sitting on the desk out there.,There is a movie sitting on the desk out there.,100.0,1.0
He back um.,He is going back to um.,He came back um.,19.598708526789483,0.8895775
Look for marks.,Look for identifying marks.,Look for marks.,40.21524881620537,0.91365254
I to offer opinions about.,I was going to offer an opinion about the.,I have to offer opinions about.,40.69134318497147,0.88998497
Or are we.,Or are we going to continue.,Or are we going to.,61.321947841646484,0.9226641
I know neighbors.,I do not know the neighbors.,I know my neighbors.,47.17805825888981,0.84796435
They also had lots artist galleries.,They also had a lot of uh artist galleries down there.,They also had a lot of artist galleries.,68.85424045791389,0.9644004
He is lived thirty places.,He is lived in about thirty places.,He is living in thirty places.,59.53136771594011,0.97280645
Yeah she home and sleep.,Yeah she wanted to go home and sleep.,Yeah she went home and went to sleep.,52.043906923217264,0.9492184
And scraped them.,And scraped them off.,And scraped them.,77.84035876462883,0.96054685
They lost centennial days.,They lost to centennial the other day.,They lost their centennial days.,55.33071871965396,0.8630698
And i really.,And i do not really see.,And i really.,33.64333004575559,0.7800195
It november uh no.,It was discharged on november uh no.,It was november uh no.,51.113411536104955,0.9313276
I spread out those,I will just spread out on this.,I spread out that.,35.62237002536903,0.85140765
He wheeze once he stopped.,He would wheeze once he stopped running.,He wheezed once he stopped.,51.00429400366171,0.95223856
I do remember.,Hmm i do not remember.,I do not remember.,76.88233872447599,0.97409654
And do tupperware your oven.,And do not forget to take the tupperware out of your oven.,And do not use tupperware in your oven.,49.35290514309154,0.890874
Those going be tape deck.,This is going to be the tape deck.,Those are going to be taped off.,46.9842254970494,0.80270624
His goal was make hundred thousand dollar years car.,His goal was to make a hundred thousand dollars every year selling cars.,His goal was to make a hundred thousand dollars a year car.,71.2029853779848,0.9578198
Subdivision have be.,The subdivisions have to be random.,The Subdivision has to be.,41.30451332265375,0.7513039
Yeah i they would figure ones.,Yeah i think they would figure that one out.,Yeah i would think they would figure out which one.,65.08529154014077,0.9192381
You are going yeah.,You are going to have yeah.,You are going to go yeah.,66.99411938531398,0.92746794
Oh i i can these.,Oh i think i can do that.,Oh i think i can do this.,82.4968978819598,0.9505233
Because i at be able gas car.,Because i want to at least be able to put gas in the car.,Because i want to be able to drive a gas car.,50.57578832657374,0.9333423
That it would be get them.,That it would be nice to get them together.,That it would be nice to get them.,76.48029861752119,0.88002753
Plus it is pains drive home.,Plus it is such a pain to drive home.,Plus it is a pain to drive home.,77.27877367282302,0.990806
It might take it a t.,It might take it might take a few t.,It might take it a t.,48.4799265947165,0.9089266
And everything down.,And write everything down.,And everything went down.,54.89737018115359,0.7183432
She can them till she gets here so we.,She cannot open them till she gets here so we will just wait.,She can not hold them until she gets here so we can.,52.169656086042934,0.9303397
Closer chaos or the order chaos.,To get closer to the chaos or the order of chaos.,Closer to the chaos or the order of chaos.,85.88346335942425,0.9424112
Well it like i do these.,Well it looks like i am not going to do that.,Well it is like i do not want to do this.,38.25231520545822,0.8816695
I do not if he.,So i do not know if he.,I do not know if he is.,73.98243912949796,0.91828054
I have working him six years.,I have been working with him for like six years.,I have been working with him for six years.,83.76758154033853,0.9903103
Because as they are.,Because as they are growing.,Because as they are.,67.67434076397566,0.8011606
I i not.,I said i do not know.,I i do not.,30.29560006025228,0.7983164
Uh something a number it.,Uh something with a number in it.,Uh something a number it.,62.66753150856792,0.93417305
I it so they can comment it.,I got it specifically so they can comment about it.,I am doing it so they can comment on it.,43.26677617133731,0.9202653
Him rush her.,Watch him rush at her.,Let him rush her.,43.01539116841573,0.9176451
I do i want,I do not think i want to.,I do not know i want to.,55.367821987969,0.94041073
And make plate.,And make a nice plate.,And make a plate.,59.31686519948626,0.9375961
Well you apparently knew do it.,Well you apparently knew how to do it.,Well you apparently knew how to do it.,100.0,0.9999998
And i laid it the couch.,And i laid it all out on the couch.,And i laid it on the couch.,71.63125459167917,0.91775936
These place to look mics.,So that would be a place to look at a mic.,This is the place to look at mics.,42.6195664026453,0.8944607
And try his life work.,And try to make our life work together.,And try to make his life work.,54.31162170290633,0.8486327
Now i do if she bay areas or san francisco.,Now i do not know if she meant the bay area or san francisco.,Now i do not know if she is in the bay area or san francisco.,84.42457659848831,0.95514053
And she it was.,And she thought it was so funny.,And she said it was.,28.203995353181377,0.7982718
We along great.,We get along great.,We got along great.,76.42031579531579,0.92729414
And we sitting there.,And we were sitting there.,And we are sitting there.,76.74981015840689,0.93656087
I have book so i.,I have not read the book so i do not know.,I have a book so i can.,28.015744189997747,0.742066
And he ran well be nineteen seventythrees kentucky derby.,And he ran well enough to be entered in the nineteen seventythree kentucky derby.,And he ran well be nineteen seventythrees kentucky derby.,64.3626544203474,0.96424127
We them i es know.,We did not send them i do not e know for sure.,We have them i es know.,17.438331498831122,0.74198425
Because you are going.,Because knowing you are going to fall off.,Because you are going to.,50.533980742163976,0.7712269
I we are when you.,I think we are done when you are.,I think we are going to be there when you.,59.218634069297536,0.8096515
